product_id,product_url,name,discount,discounted_price,original_price,rating,product_info
3803850,https://www.dresslily.com/zipper-pocket-casual-drawstring-hoodie-product3803850.html,Zipper Pocket Casual Drawstring Hoodie,65,12.56,35.49,,"Clothes Type:Hoodie;Occasion:Daily;Style:Casual;Fit Type:Regular;Shirt Length:Regular;Sleeve Length:Full;Material:Cotton,Polyester;Thickness:Thick;Patterns:Solid;Season:Winter;Weight:0.4390kg;Package Contents:1 x Hoodie, 1 x Armband, 1 x Safety Pin"
7861777,https://www.dresslily.com/clover-and-cat-printed-pullover-product7861777.html,Clover and Cat Printed Pullover Hoodie,69,14.25,45.30,,"Clothes Type:Hoodie;Occasion:Going Out;Style:Casual;Fit Type:Regular;Shirt Length:Regular;Sleeve Length:Full;Material:Polyester,Polyurethane;Thickness:Regular;Patterns:Animal,Plant;Season:Fall,Winter;Weight:0.5000kg;Package Contents:1 x Hoodie"
7861770,https://www.dresslily.com/3d-bowknot-printed-pullover-hoodie-product7861770.html,3D Bowknot Printed Pullover Hoodie,68,14.25,45.01,,"Clothes Type:Hoodie;Occasion:Going Out;Style:Casual;Fit Type:Regular;Shirt Length:Regular;Sleeve Length:Full;Material:Polyester,Polyurethane;Thickness:Regular;Patterns:3D Print;Season:Fall,Winter;Weight:0.5000kg;Package Contents:1 x Hoodie"
3218128,https://www.dresslily.com/city-night-scene-print-kangaroo-product3218128.html,City Night Scene Print Kangaroo Pocket Hoodie,59,17.31,42.74,,"Clothes Type:Hoodie;Occasion:Daily Use;Style:Fashion;Fit Type:Regular;Shirt Length:Regular;Sleeve Length:Full;Material:Polyester;Thickness:Regular;Patterns:Others;Season:Fall,Spring,Winter;Weight:0.3850kg;Package Contents:1 x Hoodie"
2735845,https://www.dresslily.com/chocolate-two-tone-sweatshirt-product2735845.html,Chocolate Two Tone Sweatshirt,69,11.21,35.75,,"Material:Polyester,Spandex;Shirt Length:Long;Sleeve Length:Full;Style:Casual;Weight:0.3500kg;Package Contents:1 x Sweatshirt"
7861769,https://www.dresslily.com/clover-and-unicorn-pattern-pullover-product7861769.html,Clover and Unicorn Pattern Pullover Hoodie,63,16.24,43.87,,"Clothes Type:Hoodie;Occasion:Daily Use,Going Out;Style:Casual;Fit Type:Regular;Shirt Length:Regular;Sleeve Length:Full;Material:Polyester,Polyurethane;Thickness:Regular;Patterns:Cartoon,Plant;Season:Fall,Winter;Weight:0.5000kg;Package Contents:1 x Hoodie"
2617894,https://www.dresslily.com/faux-twinset-fleece-camouflage-pullover-product2617894.html,Faux Twinset Fleece Camouflage Pullover Hoodie,64,18.06,50.75,,"Clothes Type:Hoodie;Occasion:Casual ,Daily Use,Going Out;Style:Fashion;Shirt Length:Regular;Sleeve Length:Full;Material:Cotton,Polyester;Thickness:Thick;Patterns:Camouflage;Weight:0.6600kg;Package Contents:1 x Hoodie"
3373860,https://www.dresslily.com/christmas-snow-knitted-pattern-elastic-product3373860.html,Christmas Snow Knitted Pattern Elastic Sweatshirt,64,11.63,32.08,,"Material:Polyester,Polyurethane;Pattern:3D Print;Shirt Length:Regular;Sleeve Length:Full;Style:Fashion;Weight:0.3650kg;Package Contents:1 x Sweatshirt"
2981171,https://www.dresslily.com/bricks-cat-print-sweatshirt-with-product2981171.html,Bricks Cat Print Sweatshirt with Ribbings,55,15.68,34.67,,"Material:Polyester,Spandex;Shirt Length:Regular;Sleeve Length:Full;Style:Casual;Weight:0.3500kg;Package Contents:1 x Sweatshirt"
2981179,https://www.dresslily.com/staring-bird-star-pattern-pullover-product2981179.html,Staring Bird Star Pattern Pullover Sweatshirt,68,11.79,37.22,,Material:Polyester;Shirt Length:Regular;Sleeve Length:Full;Style:Fashion;Weight:0.3500kg;Package Contents:1 x Sweatshirt
4858624,https://www.dresslily.com/plaid-panel-zip-embellished-hoodie-product4858624.html,Plaid Panel Zip Embellished Hoodie,60,19.93,49.26,5.0,"Clothes Type:Hoodie;Occasion:Daily Use;Style:Casual;Fit Type:Regular;Shirt Length:Regular;Sleeve Length:Full;Material:Cotton,Polyester,Polyurethane;Thickness:Regular;Patterns:Plaid;Season:Fall;Weight:0.5355kg;Package Contents:1 x Hoodie"
7442071,https://www.dresslily.com/striped-rib-flat-seam-detail-product7442071.html,Striped Rib Flat Seam Detail Sweatshirt,65,12.93,36.45,,"Clothes Type:Sweatshirt;Occasion:Daily,Daily Use,Going Out,Home,Night Out,Office;Style:Casual;Fit Type:Regular;Sleeve Length:Full;Material:Cotton;Thickness:Regular;Patterns:Stripe;Season:Fall;Weight:0.4600kg;Package Contents:1 x Sweatshirt"
8234548,https://www.dresslily.com/curved-hem-drawstring-kangaroo-pocket-product8234548.html,Curved Hem Drawstring Kangaroo Pocket Fleece Hoodie,53,17.29,37.11,,"Clothes Type:Hoodie;Occasion:Daily,Night Out;Style:Casual;Fit Type:Regular;Shirt Length:Long;Sleeve Length:Full;Material:Cotton,Polyester;Thickness:Regular;Patterns:Solid;Season:Fall,Spring,Winter;Weight:0.4200kg;Package Contents:1 x Hoodie"
8214915,https://www.dresslily.com/casual-color-spliced-drawstring-long-product8214915.html,Casual Color Spliced Drawstring Hoodie,44,16.51,29.69,,"Clothes Type:Hoodie;Occasion:Daily,Going Out;Style:Casual;Fit Type:Regular;Sleeve Length:Full;Material:Cotton,Polyester;Thickness:Regular;Patterns:Colorblock;Season:Fall,Spring,Winter;Weight:0.3700kg;Package Contents:1 x Hoodie"
8243492,https://www.dresslily.com/fire-graphic-front-pocket-drawstring-product8243492.html,Fire Graphic Front Pocket Drawstring Hoodie,53,19.13,41.06,,"Clothes Type:Hoodie;Occasion:Daily;Style:Casual;Fit Type:Regular;Shirt Length:Regular;Sleeve Length:Full;Material:Polyester,Spandex;Thickness:Regular;Patterns:Print;Season:Fall,Spring;Weight:0.5200kg;Package Contents:1 x Hoodie"
8214920,https://www.dresslily.com/striped-pattern-long-sleeved-casual-product8214920.html,Striped Pattern Casual Sweatshirt,49,22.48,44.47,,"Clothes Type:Sweatshirt;Occasion:Daily,Going Out;Style:Casual;Fit Type:Regular;Sleeve Length:Full;Material:Cotton,Polyester;Thickness:Regular;Patterns:Stripe;Season:Fall,Spring,Winter;Weight:0.5300kg;Package Contents:1 x Sweatshirt"
3193136,https://www.dresslily.com/solid-sleeve-pleated-design-pocket-product3193136.html,Solid Sleeve Pleated Design Pocket Zipper Fleece Hoodie,55,16.15,35.63,5.0,"Clothes Type:Hoodie Jacket;Occasion:Daily,Going Out,Halloween,Home,Night Out,Office;Style:Casual;Fit Type:Regular;Sleeve Length:Full;Material:Polyester;Thickness:Thick;Patterns:Solid;Season:Fall,Winter;Weight:0.3380kg;Package Contents:1 x Hoodie"
8264415,https://www.dresslily.com/animal-pattern-pouch-pocket-hoodie-product8264415.html,Animal Pattern Pouch Pocket Hoodie,25,28.49,37.89,,"Clothes Type:Hoodie;Occasion:Daily;Style:Casual;Fit Type:Regular;Sleeve Length:Full;Material:Polyester;Thickness:Regular;Patterns:Animal;Season:Fall,Spring,Winter;Weight:0.5200kg;Package Contents:1 x Hoodie"
1418470,https://www.dresslily.com/hooded-long-sleeves-hoodie-product1418470.html,IZZUMI Classic Color Block Front Pocket Hooded Long Sleeves Men's Hoodie,58,14.68,35.03,,"Style:Fashion;Shirt Length:Regular;Sleeve Length:Full;Material:Cotton,Polyester;Weight:0.5910kg;Package Contents:1 x Hoodie"
8264409,https://www.dresslily.com/novelty-printed-pouch-pocket-hoodie-product8264409.html,Novelty Printed Pouch Pocket Hoodie,34,26.12,39.32,,"Clothes Type:Hoodie;Occasion:Daily;Style:Casual;Fit Type:Regular;Sleeve Length:Full;Material:Polyester;Thickness:Regular;Patterns:Print;Season:Fall,Spring,Winter;Weight:0.5200kg;Package Contents:1 x Hoodie"
4392559,https://www.dresslily.com/zip-back-long-sleeve-solid-product4392559.html,Zip Back Long Sleeve Solid Hoodie,65,14.08,40.31,,"Clothes Type:Hoodie;Occasion:Daily Use;Style:Casual;Fit Type:Regular;Sleeve Length:Full;Material:Cotton,Polyester;Thickness:Regular;Patterns:Solid;Season:Fall;Weight:0.4965kg;Package Contents:1 x Hoodie"
3232432,https://www.dresslily.com/3d-colorful-vortex-print-hoodie-product3232432.html,3D Colorful Vortex Print Hoodie,56,16.53,37.98,,"Clothes Type:Hoodie;Occasion:Daily Use;Style:Casual;Fit Type:Regular;Shirt Length:Regular;Sleeve Length:Full;Material:Polyester,Polyurethane;Thickness:Regular;Patterns:3D;Season:Fall,Winter;Weight:0.5020kg;Package Contents:1 x Hoodie"
4392550,https://www.dresslily.com/cobweb-print-long-sleeve-pullover-product4392550.html,Cobweb Print Long Sleeve Pullover Hoodie,56,17.42,40.02,,"Clothes Type:Hoodie;Occasion:Daily Use;Style:Casual;Fit Type:Regular;Sleeve Length:Full;Material:Cotton,Polyester;Thickness:Regular;Patterns:Others;Season:Fall;Weight:0.5305kg;Package Contents:1 x Hoodie"
3379126,https://www.dresslily.com/panel-zip-embellished-drawstring-hoodie-product3379126.html,Panel Zip Embellished Drawstring Hoodie,65,16.28,46.52,,"Clothes Type:Hoodie;Occasion:Daily Use;Style:Casual;Fit Type:Regular;Shirt Length:Regular;Sleeve Length:Full;Material:Cotton,Polyester;Thickness:Regular;Patterns:Color Block;Season:Fall;Weight:0.5550kg;Package Contents:1 x Hoodie"
8251100,https://www.dresslily.com/skull-pattern-pouch-pocket-hoodie-product8251100.html,Skull Pattern Pouch Pocket Hoodie,44,24.14,43.16,,"Clothes Type:Hoodie;Occasion:Daily;Style:Casual;Fit Type:Regular;Sleeve Length:Full;Material:Polyester,Spandex;Thickness:Regular;Patterns:Skull;Season:Fall,Spring,Winter;Weight:0.4550kg;Package Contents:1 x Hoodie"
3379122,https://www.dresslily.com/contrast-color-zipper-placket-pockets-product3379122.html,Contrast Color Zipper Placket Pockets Hoodie,67,11.74,36.00,5.0,"Clothes Type:Hoodie;Occasion:Daily,Going Out;Style:Casual;Fit Type:Regular;Shirt Length:Regular;Sleeve Length:Full;Material:Cotton,Polyester;Thickness:Thick;Patterns:Solid;Season:Fall,Winter;Weight:0.3740kg;Package Contents:1 x Hoodie"
3373810,https://www.dresslily.com/christmas-tree-decoration-print-loose-product3373810.html,Christmas Tree Decoration Print Loose Sweatshirt,64,13.14,36.44,,"Material:Polyester,Polyurethane;Pattern:3D Print,Print;Shirt Length:Regular;Sleeve Length:Full;Style:Fashion;Weight:0.4370kg;Package Contents:1 x Sweatshirt"
8264433,https://www.dresslily.com/letter-lightning-pattern-pocket-hoodie-product8264433.html,Letter Lightning Pattern Pocket Hoodie,39,27.99,45.58,,"Clothes Type:Hoodie;Occasion:Daily;Style:Casual;Fit Type:Regular;Sleeve Length:Full;Material:Polyester;Thickness:Regular;Patterns:Letter;Season:Fall,Spring,Winter;Weight:0.6150kg;Package Contents:1 x Hoodie"
4392545,https://www.dresslily.com/pleated-raglan-sleeve-ripped-pullover-product4392545.html,Pleated Raglan Sleeve Ripped Pullover Hoodie,57,17.25,40.29,,"Clothes Type:Hoodie;Occasion:Daily Use;Style:Casual;Fit Type:Regular;Sleeve Length:Full;Material:Cotton,Polyester;Thickness:Regular;Patterns:Solid;Season:Fall,Winter;Weight:0.5200kg;Package Contents:1 x Hoodie"
3373813,https://www.dresslily.com/christmas-moose-flowers-print-pullover-product3373813.html,Christmas Elk Flowers Print Pullover Sweatshirt,67,12.02,36.39,,"Material:Polyester,Polyurethane;Pattern:3D Print,Elk;Shirt Length:Regular;Sleeve Length:Full;Style:Fashion;Weight:0.3650kg;Package Contents:1 x Sweatshirt"
3379115,https://www.dresslily.com/applique-solid-long-sleeve-hoodie-product3379115.html,Applique Solid Long Sleeve Hoodie,63,12.37,33.06,5.0,"Clothes Type:Hoodie;Occasion:Daily Use;Style:Casual;Fit Type:Regular;Shirt Length:Regular;Sleeve Length:Full;Material:Cotton,Polyester;Thickness:Regular;Patterns:Solid;Season:Fall;Weight:0.4250kg;Package Contents:1 x Hoodie"
8251105,https://www.dresslily.com/honeycomb-pattern-pouch-pocket-hoodie-product8251105.html,Honeycomb Pattern Pouch Pocket Hoodie,40,22.97,38.49,,"Clothes Type:Hoodie;Occasion:Daily;Style:Casual;Fit Type:Regular;Sleeve Length:Full;Material:Polyester,Spandex;Thickness:Regular;Patterns:Others;Season:Fall,Spring,Winter;Weight:0.4550kg;Package Contents:1 x Hoodie"
1827117,https://www.dresslily.com/printed-zip-up-quilted-hoodie-product1827117.html,Zip Up Printed Pocket Quilted Hoodie,69,17.59,56.86,,Style:Fashion;Shirt Length:Regular;Sleeve Length:Full;Material:Cotton Blends;Weight:0.600kg;Package Contents:1 x Hoodie
8264427,https://www.dresslily.com/novelty-graphic-print-pocket-hoodie-product8264427.html,Novelty Graphic Print Pocket Hoodie,35,24.99,38.27,,"Clothes Type:Hoodie;Occasion:Daily;Style:Casual;Fit Type:Regular;Sleeve Length:Full;Material:Polyester;Thickness:Regular;Patterns:Graphic;Season:Fall,Spring,Winter;Weight:0.5200kg;Package Contents:1 x Hoodie"
8264426,https://www.dresslily.com/lion-pattern-pouch-pocket-hoodie-product8264426.html,Lion Pattern Pouch Pocket Hoodie,31,28.99,42.04,,"Clothes Type:Hoodie;Occasion:Daily;Style:Casual;Fit Type:Regular;Sleeve Length:Full;Material:Polyester;Thickness:Regular;Patterns:Animal;Season:Fall,Spring,Winter;Weight:0.5200kg;Package Contents:1 x Hoodie"
3373802,https://www.dresslily.com/seamless-pattern-christmas-elastic-sweatshirt-product3373802.html,Seamless Pattern Christmas Elastic Sweatshirt,65,11.63,33.55,,"Material:Polyester,Polyurethane;Pattern:3D Print;Shirt Length:Regular;Sleeve Length:Full;Style:Fashion;Weight:0.3650kg;Package Contents:1 x Sweatshirt"
3908008,https://www.dresslily.com/christmas-snowman-printed-pocket-hoodie-product3908008.html,Christmas Snowman Printed Pocket Hoodie,64,13.81,37.98,,Clothes Type:Hoodie;Occasion:Festival;Style:Cute;Fit Type:Regular;Shirt Length:Regular;Sleeve Length:Full;Material:Polyester;Thickness:Regular;Patterns:Snowman;Season:Fall;Weight:0.4470kg;Package Contents:1 x Hoodie
3908000,https://www.dresslily.com/cute-snowman-printed-kangaroo-pocket-product3908000.html,Cute Snowman Printed Kangaroo Pocket Hoodie,69,13.93,45.51,,Clothes Type:Hoodie;Occasion:Christmas Day;Style:Casual;Fit Type:Regular;Shirt Length:Regular;Sleeve Length:Full;Material:Polyester;Thickness:Regular;Patterns:Snowman;Season:Fall;Weight:0.4550kg;Package Contents:1 x Hoodie
2285273,https://www.dresslily.com/elk-geometric-print-christmas-pullover-hoodie-product2285273.html,Elk Geometric Print Christmas Pullover Hoodie,69,12.41,40.53,,"Clothes Type:Hoodie;Occasion:Daily Use,Going Out;Style:Fashion;Fit Type:Regular;Shirt Length:Regular;Sleeve Length:Full;Material:Cotton,Polyester,Spandex;Thickness:Regular;Patterns:Geometric,Print;Weight:0.4170kg;Package Contents:1 x Hoodie"
2767375,https://www.dresslily.com/heart-lip-graphic-print-valentine-product2767375.html,Heart Lip Graphic Print Valentine's Day Sweatshirt,57,15.84,36.98,,"Material:Cotton,Polyester;Shirt Length:Regular;Sleeve Length:Full;Style:Fashion;Weight:0.4500kg;Package Contents:1 x Sweatshirt"
2197204,https://www.dresslily.com/kangaroo-pocket-graphic-print-drawstring-hoodie-product2197204.html,Kangaroo Pocket Graphic Print Drawstring Hoodie,54,20.43,44.54,,"Style:Casual;Shirt Length:Regular;Sleeve Length:Full;Material:Cotton,Polyester;Weight:0.5000kg;Package Contents:1 x Hoodie"
722683,https://www.dresslily.com/hooded-long-sleeves-hoodies-product722683.html,Trendy Hooded Slimming Personality Color Splicing Long Sleeves Men's Thicken Hoodies,55,22.08,48.99,5.0,"Style:Fashion;Shirt Length:Regular;Sleeve Length:Full;Material:Cotton,Polyester;Weight:0.85KG;Package Contents:1 x Hoodies"
4392505,https://www.dresslily.com/zip-up-ripped-pleated-long-product4392505.html,Zip Up Ripped Pleated Long Sleeve Hoodie,62,18.99,49.58,,"Clothes Type:Hoodie;Occasion:Daily Use;Style:Casual;Fit Type:Regular;Sleeve Length:Full;Material:Cotton,Polyester;Thickness:Regular;Patterns:Solid;Season:Fall;Weight:0.6315kg;Package Contents:1 x Hoodie"
8197096,https://www.dresslily.com/drawstring-contrast-pleated-mask-hoodie-product8197096.html,Drawstring Contrast Pleated Mask Hoodie,45,28.74,52.49,5.0,"Clothes Type:Hoodie;Occasion:Daily,Going Out;Style:Fashion;Fit Type:Regular;Sleeve Length:Full;Material:Polyester;Thickness:Regular;Patterns:Others;Season:Fall,Spring;Weight:0.6600kg;Package Contents:1 x Hoodie"
3221722,https://www.dresslily.com/sea-animal-print-crew-neck-product3221722.html,Sea Animal Print Crew Neck Sweatshirt,67,11.13,34.06,,"Material:Cotton,Polyester;Pattern:Animal;Shirt Length:Regular;Sleeve Length:Full;Style:Casual;Weight:0.3450kg;Package Contents:1 x Sweatshirt"
3194484,https://www.dresslily.com/robot-face-print-kangaroo-pocket-product3194484.html,Robot Face Print Kangaroo Pocket Fleece Hoodie,58,13.83,33.06,,"Clothes Type:Hoodie;Occasion:Daily,Going Out,Halloween,Home,Night Out;Style:Casual;Fit Type:Regular;Shirt Length:Regular;Sleeve Length:Full;Material:Polyester;Thickness:Thick;Patterns:Face;Season:Fall,Winter;Weight:0.4050kg;Package Contents:1 x Hoodie"
8168547,https://www.dresslily.com/color-block-leisure-front-zip-product8168547.html,Color Block Leisure Front Zip Raglan Sleeve Hoodie,52,19.73,41.17,,"Clothes Type:Hoodie;Occasion:Daily;Style:Casual;Fit Type:Regular;Shirt Length:Regular;Sleeve Length:Full;Material:Cotton,Polyester;Thickness:Regular;Closure Type:Zipper;Patterns:Color Block;Season:Fall,Spring;Weight:0.6400kg;Package Contents:1 x Hoodie"
1697531,https://www.dresslily.com/hooded-long-sleeve-hoodie-product1697531.html,Hooded Colorful Geometric Print Zip-Up Hoodie,68,17.47,55.09,,"Material:Cotton,Polyester;Shirt Length:Regular;Sleeve Length:Full;Style:Fashion;Weight:0.550kg;Package Contents:1 x Hoodie"
8247021,https://www.dresslily.com/color-blocking-drop-shoulder-asymmetrical-product8247021.html,Color-blocking Drop Shoulder Asymmetrical Hem Hoodie,31,27.49,39.86,,"Clothes Type:Hoodies;Style:Casual;Pattern Type:Colorblock;Material:Cotton,Spandex;Shirt Length:Regular;Sleeve Length:Full;Season:Fall,Spring;Weight:0.6510kg;Package Contents:1 x Hoodie"
8163764,https://www.dresslily.com/halloween-forest-pumpkin-bat-moon-product8163764.html,Halloween Forest Pumpkin Bat Moon Print Kangaroo Pocket Hoodie,52,18.68,39.32,,"Clothes Type:Hoodie;Occasion:Daily,Daily Use,Halloween,Party;Style:Fashion;Fit Type:Regular;Shirt Length:Regular;Sleeve Length:Full;Material:Polyester;Thickness:Regular;Patterns:Moon,Print,Pumpkin;Season:Fall,Spring;Weight:0.5300kg;Package Contents:1 x Hoodie"
2767391,https://www.dresslily.com/3d-hearts-print-valentine-s-product2767391.html,3D Hearts Print Valentine's Day Sweatshirt,63,12.51,34.04,,"Material:Cotton,Polyester;Shirt Length:Regular;Sleeve Length:Full;Style:Fashion;Weight:0.4500kg;Package Contents:1 x Sweatshirt"
1573301,https://www.dresslily.com/round-neck-long-sleeve-sweatshirt-product1573301.html,Round Neck Long Sleeve 3D Funny Dog in Flower Print Sweatshirt,58,14.75,35.35,,"Material:Cotton,Polyester;Shirt Length:Regular;Sleeve Length:Full;Style:Fashion;Weight:0.600kg;Package Contents:1 x Sweatshirt"
8219834,https://www.dresslily.com/christmas-pattern-naked-belly-print-product8219834.html,Christmas Pattern Naked Belly Print Casual Hoodie,53,18.41,39.23,,"Clothes Type:Hoodie;Occasion:Christmas Day,Daily,Festival,Going Out,Night Out,Sports;Style:Casual;Fit Type:Regular;Shirt Length:Regular;Sleeve Length:Full;Material:Polyester,Spandex;Thickness:Regular;Patterns:Candy,Geometric,Print;Season:Fall,Spring,Winter;Weight:0.4400kg;Package Contents:1 x Hoodie"
2284824,https://www.dresslily.com/christmas-snowflake-geometric-print-pullover-hoodie-product2284824.html,Christmas Snowflake Geometric Print Pullover Hoodie,69,12.86,41.06,,"Clothes Type:Hoodie;Occasion:Daily Use,Going Out;Style:Fashion;Fit Type:Regular;Shirt Length:Regular;Sleeve Length:Full;Material:Cotton,Polyester,Spandex;Thickness:Regular;Patterns:Color Block,Geometric,Print;Weight:0.4460kg;Package Contents:1 x Hoodie"
2622407,https://www.dresslily.com/magnetic-balls-3d-printed-pullover-product2622407.html,Magnetic Balls 3D Printed Pullover Hoodie,67,15.06,45.80,4.0,"Clothes Type:Hoodie;Occasion:Casual ,Daily Use,Going Out;Style:Fashion;Shirt Length:Regular;Sleeve Length:Full;Material:Cotton,Polyester;Thickness:Regular;Patterns:3D,Geometric;Weight:0.5600kg;Package Contents:1 x Hoodie"
1835566,https://www.dresslily.com/hooded-long-sleeve-hoodie-product1835566.html,Christmas Tree and Snowflake Printed Long Sleeve Hoodie,67,15.55,46.52,5.0,"Occasion:Christmas Day,Daily Use;Style:Fashion;Fit Type:Regular;Shirt Length:Regular;Sleeve Length:Full;Material:Cotton,Polyester;Thickness:Regular;Patterns:Christmas Tree,Letter;Season:Winter;Weight:0.4990kg;Package Contents:1 x Hoodie"
8196633,https://www.dresslily.com/halloween-skull-flower-contrast-color-product8196633.html,Halloween Skull Flower Contrast Color Print Pullover Hoodie,54,20.40,44.53,,"Clothes Type:Hoodies;Style:Fashion;Pattern Type:Flower,Print,Skulls;Material:Cotton,Polyester;Shirt Length:Regular;Sleeve Length:Full;Season:Fall,Spring;Weight:0.5500kg;Package Contents:1 x Hoodie"
8228748,https://www.dresslily.com/christmas-animal-graphic-faux-tuxedo-product8228748.html,Christmas Animal Graphic Faux Tuxedo Drawstring Hoodie,45,21.02,38.18,,"Clothes Type:Hoodie;Occasion:Christmas Day;Style:Casual;Fit Type:Regular;Shirt Length:Regular;Sleeve Length:Full;Material:Polyester,Spandex;Thickness:Regular;Patterns:Animal;Season:Fall,Spring;Weight:0.5300kg;Package Contents:1 x Hoodie"
4460316,https://www.dresslily.com/vintage-tree-print-pullover-sweatshirt-product4460316.html,Vintage Tree Print Pullover Sweatshirt,59,12.54,30.59,,"Material:Polyester,Polyurethane;Pattern:Print;Shirt Length:Regular;Sleeve Length:Full;Style:Casual;Package Contents:1 x Sweatshirt;Weight:0.3590kg"
3803827,https://www.dresslily.com/zipper-bottom-solid-color-hoodie-product3803827.html,Zipper Bottom Solid Color Hoodie,70,10.37,34.03,,"Clothes Type:Hoodie;Occasion:Daily,Going Out;Style:Casual;Fit Type:Regular;Shirt Length:Regular;Sleeve Length:Full;Material:Cotton,Polyester;Thickness:Thick;Patterns:Solid;Season:Winter;Weight:0.2980kg;Package Contents:1 x Hoodie"
3803824,https://www.dresslily.com/raglan-sleeve-whole-colored-two-product3803824.html,Raglan Sleeve Whole Colored Two Pockets Hoodie,71,10.55,35.86,,"Clothes Type:Hoodie;Occasion:Daily;Style:Casual;Fit Type:Regular;Shirt Length:Regular;Sleeve Length:Full;Material:Cotton,Polyester;Thickness:Thick;Patterns:Solid;Season:Winter;Weight:0.3100kg;Package Contents:1 x Hoodie"
3803820,https://www.dresslily.com/raglan-sleeve-high-low-hem-product3803820.html,Raglan Sleeve High Low Hem Contrast Color Hoodie,66,12.39,36.78,,"Clothes Type:Hoodie;Occasion:Daily;Style:Casual;Fit Type:Regular;Shirt Length:Regular;Sleeve Length:Full;Material:Cotton,Polyester;Thickness:Thick;Patterns:Patchwork;Season:Winter;Weight:0.3160kg;Package Contents:1 x Hoodie"
8172654,https://www.dresslily.com/los-angeles-letter-graphic-curved-product8172654.html,Los Angeles Letter Graphic Curved Hem Drawstring Hoodie,56,16.95,38.74,,"Clothes Type:Hoodie;Occasion:Daily,Going Out,Night Out;Style:Fashion;Fit Type:Regular;Shirt Length:Long;Sleeve Length:Full;Material:Cotton,Polyester;Thickness:Regular;Patterns:Letter;Season:Fall,Spring;Weight:0.4900kg;Package Contents:1 x Hoodie"
8247071,https://www.dresslily.com/tiger-embossed-solid-color-sweatshirt-product8247071.html,Tiger Embossed Solid Color Sweatshirt,53,18.25,38.45,,"Clothes Type:Sweatshirt;Occasion:Daily;Style:Casual;Fit Type:Regular;Sleeve Length:Full;Material:Cotton,Polyester;Thickness:Regular;Patterns:Solid;Season:Fall,Spring,Winter;Weight:0.4650kg;Package Contents:1 x Sweatshirt"
8172663,https://www.dresslily.com/ombre-print-curved-hem-raglan-product8172663.html,Ombre Print Curved Hem Raglan Sleeve Sport Hoodie,53,24.59,52.12,,"Clothes Type:Hoodie;Occasion:Club,Daily,Dance,Going Out;Style:Fashion;Fit Type:Regular;Shirt Length:Regular;Sleeve Length:Full;Material:Cotton,Polyester;Thickness:Regular;Closure Type:Zipper;Patterns:Ombre;Season:Fall,Spring;Weight:0.5600kg;Package Contents:1 x Hoodie"
8264403,https://www.dresslily.com/eagle-print-pouch-pocket-hoodie-product8264403.html,Eagle Print Pouch Pocket Hoodie,37,28.49,45.58,,"Clothes Type:Hoodie;Occasion:Daily;Style:Casual;Fit Type:Regular;Sleeve Length:Full;Material:Polyester;Thickness:Regular;Patterns:Animal;Season:Fall,Spring,Winter;Weight:0.5200kg;Package Contents:1 x Hoodie"
3803805,https://www.dresslily.com/cowl-neck-casual-raglan-sleeve-product3803805.html,Cowl Neck Casual Raglan Sleeve Sweatshirt,60,12.22,30.81,,"Material:Cotton,Polyester;Shirt Length:Regular;Sleeve Length:Full;Style:Casual;Weight:0.3050kg;Package Contents:1 x Sweatshirt"
3803802,https://www.dresslily.com/faux-leather-patchwork-casual-hoodie-product3803802.html,Faux Leather Patchwork Casual Hoodie,65,12.72,36.17,,"Clothes Type:Hoodie;Occasion:Daily,Going Out;Style:Casual;Fit Type:Regular;Shirt Length:Regular;Sleeve Length:Full;Material:Cotton,Polyester;Thickness:Thick;Patterns:Patchwork;Season:Winter;Weight:0.3370kg;Package Contents:1 x Hoodie"
8214110,https://www.dresslily.com/christmas-cartoon-print-long-sleeved-product8214110.html,Cartoon Pattern Pocket Christmas Hoodie,52,19.38,40.75,,"Clothes Type:Hoodie;Occasion:Christmas Day;Style:Casual;Fit Type:Regular;Sleeve Length:Full;Material:Polyester;Thickness:Regular;Patterns:Cartoon;Season:Fall,Spring,Winter;Weight:0.4500kg;Package Contents:1 x Hoodie"
3803801,https://www.dresslily.com/contrast-color-zipper-placket-sweatshirt-product3803801.html,Contrast Color Zipper Placket Sweatshirt,71,10.29,36.09,,"Material:Cotton,Polyester;Shirt Length:Regular;Sleeve Length:Full;Style:Casual;Weight:0.2930kg;Package Contents:1 x Sweatshirt"
3803816,https://www.dresslily.com/asymmetric-contrast-color-pullover-hoodie-product3803816.html,Asymmetric Contrast Color Pullover Hoodie,68,10.68,33.34,,"Clothes Type:Hoodie;Occasion:Daily,Going Out;Style:Casual;Fit Type:Regular;Shirt Length:Regular;Sleeve Length:Full;Material:Cotton,Polyester;Thickness:Thick;Patterns:Patchwork;Season:Winter;Weight:0.3180kg;Package Contents:1 x Hoodie"
3803819,https://www.dresslily.com/casual-contrast-color-drawstring-hoodie-product3803819.html,Casual Contrast Color Drawstring Hoodie,57,14.59,34.06,,"Clothes Type:Hoodie;Occasion:Daily,Going Out;Style:Casual;Fit Type:Regular;Shirt Length:Regular;Sleeve Length:Full;Material:Cotton,Polyester;Thickness:Thick;Patterns:Patchwork;Season:Winter;Weight:0.3450kg;Package Contents:1 x Hoodie"
